results_studies_id,results_id,results_position,results_queries_id,results_url,results_main,results_se,hash
53,666216,147,3625,"Migranten Burg","https://www.vhs-st.de/?L=750",https://www.vhs-st.de/,Google
53,666217,148,3625,"Migranten Burg","https://www.radiobielefeld.de/nachrichten/nrw-und-die-welt/nrw-und-die-welt/bruessel-bietet-tuerkei-engere-zusammenarbeit-an.html",https://www.radiobielefeld.de/,Google
53,666218,149,3625,"Migranten Burg","https://www.radio-bamberg.de/menschenrechtslage-in-pandemie-deutlich-verschlechtert-8428540/",https://www.radio-bamberg.de/,Google
53,666219,150,3625,"Migranten Burg","https://jacobystuart.de/?s=%F0%9F%9B%8D%F0%9F%8E%A0www.datego.xyz%F0%9F%9B%8D%F0%9F%8E%A0dirty+dating+live+videos+%F0%9F%9B%8D%F0%9F%8E%A0+%F0%9F%9B%8D+%F0%9F%9B%8D+dirty+dating+live+videos+ipgvakrtdm",https://jacobystuart.de/,Google
53,666220,151,3625,"Migranten Burg","https://jacobystuart.de/?s=%F0%9F%9B%8D%F0%9F%8E%A0www.datego.xyz%F0%9F%9B%8D%F0%9F%8E%A0afrikaans+dating+sa+live+%F0%9F%9B%8D%F0%9F%8E%A0+%F0%9F%9B%8D+%F0%9F%9B%8D+afrikaans+dating+sa+live+uwhdneajlc",https://jacobystuart.de/,Google
53,666221,152,3625,"Migranten Burg","https://www.cottbus.de/leben/integration/teilhabe/integrationsbeirat/index.html",https://www.cottbus.de/,Google
53,666222,153,3625,"Migranten Burg","https://www.main-spitze.de/politik/thema-des-tages/brussel-bietet-turkei-engere-zusammenarbeit-an_23473368",https://www.main-spitze.de/,Google
53,666223,154,3625,"Migranten Burg","http://www.diakonie-jerichowerland.de/diakonie_jerichower-land_aktuelles.html",http://www.diakonie-jerichowerland.de/,Google
53,666224,155,3625,"Migranten Burg","https://www.dghev.de/fileadmin/user_upload/HUW_02_2018_dgh_JT_2017_Dokumentation.pdf",https://www.dghev.de/,Google
53,666225,156,3625,"Migranten Burg","https://www.existenzgruender.de/DE/Service/Beratung-Adressen/Linksammlung/Gruender-innen-Migrationshintergrund/inhalt.html",https://www.existenzgruender.de/,Google
53,666226,157,3625,"Migranten Burg","https://www.dachstiftung-diakonie.de/gesellschaften/cornelius-werk-diakonische-hilfen-ggmbh/",https://www.dachstiftung-diakonie.de/,Google
53,666227,158,3625,"Migranten Burg","https://www.ifo.de/node/59502",https://www.ifo.de/,Google
53,666228,159,3625,"Migranten Burg","https://www.mittelhessen.de/",https://www.mittelhessen.de/,Google
53,666229,160,3625,"Migranten Burg","https://www.dw.com/de/eu-lager-statt-fl%C3%BCchtlingsaufnahme/a-54949052",https://www.dw.com/,Google
53,666230,161,3625,"Migranten Burg","https://www.kalkar.de/",https://www.kalkar.de/,Google
53,689721,1,3626,"Migranten Friesoythe","https://www.jugendmigrationsdienste.de/jmd/cloppenburg-aussenstellefriesoythe",https://www.jugendmigrationsdienste.de/,Google
53,689722,2,3626,"Migranten Friesoythe","https://www.caritas-sozialwerk.de/flucht-und-migration/jugendmigrationsdienst/jmd",https://www.caritas-sozialwerk.de/,Google
53,689723,3,3626,"Migranten Friesoythe","https://www.caritas.de/adressen/csw-jugendmigrationsdienst-friesoythe/26169-friesoythe/98937",https://www.caritas.de/,Google
53,689724,4,3626,"Migranten Friesoythe","https://lkclp.de/kreis-politik/migration-integration.php",https://lkclp.de/,Google
53,689725,5,3626,"Migranten Friesoythe","http://hilfekompass-friesoythe.de/04_Migration.pdf",http://hilfekompass-friesoythe.de/,Google
53,689726,6,3626,"Migranten Friesoythe","https://www.nwzonline.de/plus-cloppenburg-kreis/friesoythe-landkreis-fehlende-kontakte-corona-krise-wirft-integrationsarbeit-zurueck_a_51,0,2419142026.html",https://www.nwzonline.de/,Google
53,689727,7,3626,"Migranten Friesoythe","https://www.nwzonline.de/cloppenburg/bildung/integrationslotsen-eroeffnen-aussenstelle_a_21,0,226772257.html",https://www.nwzonline.de/,Google
53,689728,8,3626,"Migranten Friesoythe","https://www.friesoythe.de/portal/meldungen/sprechstunde-der-integrationslotsen-im-friesoyther-rathaus-907011087-23250.html",https://www.friesoythe.de/,Google
53,689729,9,3626,"Migranten Friesoythe","https://www.dw-ol.de/pages/einrichtungen/microsites/diakonie-om_de/beratung/migrationsberatung/index.html",https://www.dw-ol.de/,Google
53,689730,10,3626,"Migranten Friesoythe","https://www.drk-cloppenburg.de/angebote/sozialarbeit/fluechtlingssozialarbeit.html",https://www.drk-cloppenburg.de/,Google
53,689731,11,3626,"Migranten Friesoythe","https://www.bildungswerk-friesoythe.de/Das-sind-wir/Unser-Bildungswerk/",https://www.bildungswerk-friesoythe.de/,Google
53,689732,12,3626,"Migranten Friesoythe","https://bbs-friesoythe.de/schulorganisation/beratungsangebot/integra-projekt/",https://bbs-friesoythe.de/,Google
53,689733,13,3626,"Migranten Friesoythe","https://gesundheitsregion-clp.de/gesundheitsregion/themen/hospiz-und-palliativversorgung.php",https://gesundheitsregion-clp.de/,Google
53,689734,14,3626,"Migranten Friesoythe","https://kursnet-finden.arbeitsagentur.de/kurs/veranstaltungsDetail.do;jsessionid=UXGrpkxueMqkEqXjeAMAzEvD_EiHbigy0vemncYDRw6XoXvMoSQS!277965371?seite=1&anzahlSeite=200&gv=FRIESOYTHE&ss=MB&vg_id=101344120&anzahlGesamt=2&ae=2653&gpBy=gvgOrt&doNext=vgdetail&out=gvgOrt",https://kursnet-finden.arbeitsagentur.de/,Google
53,689735,15,3626,"Migranten Friesoythe","https://adressen.asyl.net/",https://adressen.asyl.net/,Google
53,689736,16,3626,"Migranten Friesoythe","http://www.ms.niedersachsen.de/download/100242/Migrationsberatungsatlas.pdf",http://www.ms.niedersachsen.de/,Google
53,689737,17,3626,"Migranten Friesoythe","https://www.lcv-oldenburg.de/adressen/sozialdienst-katholischer-maenner-skm-friesoythe-e/26169-friesoythe/79574",https://www.lcv-oldenburg.de/,Google
53,689738,18,3626,"Migranten Friesoythe","https://www.msd.de/karriere/unsere-standorte/",https://www.msd.de/,Google
53,689739,19,3626,"Migranten Friesoythe","https://dah-bremerhaven.de/?s=%F0%9F%8C%BD%F0%9F%9B%8D+single%20friesoythe%20single+%F0%9F%8C%BD%F0%9F%9B%8Dwww.datesol.xyz%F0%9F%8C%BD+%F0%9F%8C%BD+single%20friesoythe%20single+nwqeoiptvr",https://dah-bremerhaven.de/,Google
53,689740,20,3626,"Migranten Friesoythe","https://boesel.de/notdienste.php",https://boesel.de/,Google
53,689741,21,3626,"Migranten Friesoythe","https://www2.carinet.de/cn27581",https://www2.carinet.de/,Google
53,689742,22,3626,"Migranten Friesoythe","https://www.spd-friesoythe.de/tag/asyl/",https://www.spd-friesoythe.de/,Google
53,689743,23,3626,"Migranten Friesoythe","https://www.bv-geriatrie.de/verband/landesverbaende/niedersachsen.html?id=3267:st-marien-hospital-friesoythe&cid=0:all",https://www.bv-geriatrie.de/,Google
53,689744,24,3626,"Migranten Friesoythe","https://de-de.facebook.com/BildungswerkFriesoythe/posts/",https://de-de.facebook.com/,Google
53,689745,25,3626,"Migranten Friesoythe","http://www.caritas-emsdetten-greven.de/adressen/st.-elisabeth-haus-ggmbh/26169-friesoythe/96002",http://www.caritas-emsdetten-greven.de/,Google
53,689746,26,3626,"Migranten Friesoythe","https://www.koordinierungsstelleom.de/partner/",https://www.koordinierungsstelleom.de/,Google
53,689747,27,3626,"Migranten Friesoythe","https://www.akademie-ueberlingen.de/unsere-standorte/duisburg/detail-seminar/angebot/show/Performance/985/",https://www.akademie-ueberlingen.de/,Google
53,689748,28,3626,"Migranten Friesoythe","https://www.ga-online.de/-news/artikel/858952/Schlaegerei-in-Asylunterkunft-in-Friesoythe-bleibt-ungeklaert",https://www.ga-online.de/,Google
53,689749,29,3626,"Migranten Friesoythe","https://www.vhs-cloppenburg.de/kursprogramm/deutsch-integration/",https://www.vhs-cloppenburg.de/,Google
53,689750,30,3626,"Migranten Friesoythe","https://de.linkedin.com/in/stefanie-de-buhr-265b7b136",https://de.linkedin.com/,Google
53,689751,31,3626,"Migranten Friesoythe","https://www.welcome-to-niedersachsen.com/de/deutsch-lernen/bnw-sprachkurse/",https://www.welcome-to-niedersachsen.com/,Google
53,689752,32,3626,"Migranten Friesoythe","https://www.caritas-nrw.de/adressen/sprachheilkindergarten-friesoythe/87772/",https://www.caritas-nrw.de/,Google
53,689753,33,3626,"Migranten Friesoythe","https://personensuche.dastelefonbuch.de/Nachnamen/Lofink/Friesoythe",https://personensuche.dastelefonbuch.de/,Google
53,689754,34,3626,"Migranten Friesoythe","https://www.caritas-os.de/adressen/caritas-verein-altenoythe-e.v/26169-friesoythe-altenoythe/94666",https://www.caritas-os.de/,Google
53,689755,35,3626,"Migranten Friesoythe","https://om-online.de/om/massenschlagerei-in-friesoyther-unterkunft-bleibt-ungeklart-48527",https://om-online.de/,Google
53,689756,36,3626,"Migranten Friesoythe","https://www.kirche-und-leben.de/papst-verlangt-mehr-rechte-fuer-migranten",https://www.kirche-und-leben.de/,Google
53,689757,37,3626,"Migranten Friesoythe","https://www.amg-friesoythe.de/wp-content/uploads/2021/01/Mobilitaetskonzept-AMG-2020.pdf",https://www.amg-friesoythe.de/,Google
53,689758,38,3626,"Migranten Friesoythe","https://www.dekra-akademie.de/cloppenburg",https://www.dekra-akademie.de/,Google
53,689759,39,3626,"Migranten Friesoythe","https://www.euronics.de/xxl-friesoythe/service/lebara-guthaben/",https://www.euronics.de/,Google
53,689760,40,3626,"Migranten Friesoythe","https://www.leoni-data.com/de/produkte/systemloesungen/lwl-module/",https://www.leoni-data.com/,Google
53,689761,41,3626,"Migranten Friesoythe","https://www.praeventionsrat-friesoythe.de/archiv/",https://www.praeventionsrat-friesoythe.de/,Google
53,689762,42,3626,"Migranten Friesoythe","http://integrationslotsen.com/wp-content/uploads/2018/07/Flohmarkt.pdf",http://integrationslotsen.com/,Google
53,689763,43,3626,"Migranten Friesoythe","https://www.oeffnungszeitenbuch.de/filiale/Friesoythe-Jugendmigrationsdienst%2520der%2520Caritas-3562395D.html",https://www.oeffnungszeitenbuch.de/,Google
53,689764,44,3626,"Migranten Friesoythe","http://hansafriesoythe.de/181-uncategorised/4186-bei-ihm-ist-jeder-willkommen",http://hansafriesoythe.de/,Google
53,689765,45,3626,"Migranten Friesoythe","https://lernmalwieder.de/aquinta-fuer-migranten-salzgitter/",https://lernmalwieder.de/,Google
53,689766,46,3626,"Migranten Friesoythe","https://www.cappeln.de/leben_in_cappeln/familie-bildung/Fl%C3%BCchtlingsportal.php",https://www.cappeln.de/,Google
53,689767,47,3626,"Migranten Friesoythe","https://www.ortsdienst.de/niedersachsen/cloppenburg/friesoythe/integrationsbeauftragte/",https://www.ortsdienst.de/,Google
53,689768,48,3626,"Migranten Friesoythe","https://www.awo-ol.de/Freiwilliges-Engagement/Freiwilligendienste/Einsatzbereiche.php",https://www.awo-ol.de/,Google
53,689769,49,3626,"Migranten Friesoythe","https://www.spadaka-friesoythe.de/content/dam/f6095-0/kundenzeitung/Kundenzeitschrift%20-%20EDV-Update%20-%20Homepage.pdf",https://www.spadaka-friesoythe.de/,Google
53,689770,50,3626,"Migranten Friesoythe","https://www.socialnet.de/branchenbuch/2152.php?items=50&page=8",https://www.socialnet.de/,Google
53,689771,51,3626,"Migranten Friesoythe","https://www.elterntalk-niedersachsen.de/2020_02_07_M%C3%BCnsterl%C3%A4ndische_Tageszeitung.pdf",https://www.elterntalk-niedersachsen.de/,Google
53,689772,52,3626,"Migranten Friesoythe","https://www.haz.de/Nachrichten/Politik/Niedersachsen/Abschiebung-von-125-Asylbewerbern-aus-Niedersachsen",https://www.haz.de/,Google
53,689773,53,3626,"Migranten Friesoythe","https://www.auswanderer-oldenburg.de/getperson.php?personID=I45482&tree=Auswanderer",https://www.auswanderer-oldenburg.de/,Google
53,689774,54,3626,"Migranten Friesoythe","https://www.migrationsportal.de/angebote/migrantinnen-migranten/berufliche-anerkennung/oldenburg.html",https://www.migrationsportal.de/,Google
53,689775,55,3626,"Migranten Friesoythe","http://skf-cloppenburg.de/uploads/files/jahresbericht_2014.pdf?PHPSESSID=51ec4abbb166ed19a3a625b476278a35",http://skf-cloppenburg.de/,Google
53,689776,56,3626,"Migranten Friesoythe","https://www.welt.de/regionales/niedersachsen/article185222196/Feuer-bei-Biogasanlage-in-Friesoythe.html",https://www.welt.de/,Google
53,689777,57,3626,"Migranten Friesoythe","https://www.welt.de/regionales/niedersachsen/article186142168/Brand-in-Friesoythe-richtet-Schaden-von-rund-250-000-Euro-an.html",https://www.welt.de/,Google
53,689778,58,3626,"Migranten Friesoythe","https://www.caritas-geldern.de/adressen/altenpflegeschule-st.-pius-stift/altenpflegeschule/49661-cloppenburg/78448",https://www.caritas-geldern.de/,Google
53,689779,59,3626,"Migranten Friesoythe","https://www.bnw.de/C1257AB00048AE7A/98EEF07678BAE860C1257E280044A656/$FILE/Flyer_AQB_Oldb-neu.pdf",https://www.bnw.de/,Google
53,689780,60,3626,"Migranten Friesoythe","http://fabian-wesselmann.de/wp-content/uploads/2012/11/anfrage_asylbewerber_innen.pdf",http://fabian-wesselmann.de/,Google
53,689781,61,3626,"Migranten Friesoythe","https://www.jugendhilfeportal.de/jugendarbeit/artikel/buddys-der-realschule-friesoythe-gewinnen-bundesweiten-buddy-wettbewerb/",https://www.jugendhilfeportal.de/,Google
53,689782,62,3626,"Migranten Friesoythe","https://www.mittelrhein-tageblatt.de/friesoythe-einbruch-in-das-schuetzenvereinsheim-im-pastorenpad-66913/",https://www.mittelrhein-tageblatt.de/,Google
53,689783,63,3626,"Migranten Friesoythe","https://www.bamf.de/DE/Themen/Integration/ZugewanderteTeilnehmende/DeutschKinderJugendliche/deutsch-kinder-jugendliche.html?nn=282656",https://www.bamf.de/,Google
53,689784,64,3626,"Migranten Friesoythe","https://www.bamf.de/",https://www.bamf.de/,Google
53,689785,65,3626,"Migranten Friesoythe","https://www.praktikumsanzeigen.de/praktikum-friesoythe/praktikumsplatz-journalismus.html",https://www.praktikumsanzeigen.de/,Google
53,689786,66,3626,"Migranten Friesoythe","https://www.praktikumsanzeigen.de/praktikum-friesoythe/praktikumsplatz-chefredakteur.html",https://www.praktikumsanzeigen.de/,Google
53,689787,67,3626,"Migranten Friesoythe","https://www.sat1regional.de/toedlicher-zusammenprall-31-jaehriger-stirbt-bei-unfall-in-friesoythe/",https://www.sat1regional.de/,Google
53,689788,68,3626,"Migranten Friesoythe","https://www.presseportal.de/blaulicht/pm/74163/4885007",https://www.presseportal.de/,Google
53,689789,69,3626,"Migranten Friesoythe","https://www.glonaabot.de/einschlagige-artikel/sie-konnen-sich-da-frei-bewegen-sie-sind-doch-wei-oder",https://www.glonaabot.de/,Google
53,689790,70,3626,"Migranten Friesoythe","http://www.parken-und-meer.de/HEX/qgi5j/337b05-in-aller-deutlichkeit-synonym",http://www.parken-und-meer.de/,Google
53,689791,71,3626,"Migranten Friesoythe","https://www.deutsche-rentenversicherung.de/Nord/DE/Beratung-und-Kontakt/Versichertenaelteste/versichertenaelteste_node.html",https://www.deutsche-rentenversicherung.de/,Google
53,689792,72,3626,"Migranten Friesoythe","https://www.awo-bremen.de/migration/integrationsberatung",https://www.awo-bremen.de/,Google
53,689793,73,3626,"Migranten Friesoythe","https://haus-der-zukunft-bremen.de/angebote/migranten/",https://haus-der-zukunft-bremen.de/,Google
53,689794,74,3626,"Migranten Friesoythe","https://www.gkps-varel.de/de/pflegevorbereitungskurs-migranten-in-der-pflege/",https://www.gkps-varel.de/,Google
53,689795,75,3626,"Migranten Friesoythe","https://www.lv-oldenburg.drk.de/angebote/migration-flucht-und-suchdienst/migrations-und-fluechtlingsberatung.html",https://www.lv-oldenburg.drk.de/,Google
53,670135,1,3627,"Migranten Neusäß","https://www.augsburg.de/buergerservice-rathaus/willkommen/vielfalt-leben/beratungsstellen-fuer-migranten-asylbewerber-und-fluechtlinge",https://www.augsburg.de/,Google
53,670136,2,3627,"Migranten Neusäß","https://www.diakonie-augsburg.de/de/rat-hilfe/migranten-fl-chtlinge/migranten/beratung-f-r-erwachsene",https://www.diakonie-augsburg.de/,Google
53,670137,3,3627,"Migranten Neusäß","https://www.diakonie-augsburg.de/de/rat-hilfe/menschen-migration",https://www.diakonie-augsburg.de/,Google
53,670138,4,3627,"Migranten Neusäß","https://www.caritas-augsburg.de/hilfeberatung/migrationsundfluechtlingsberatung/migrationsberatung/migrationsberatung",https://www.caritas-augsburg.de/,Google
53,670139,5,3627,"Migranten Neusäß","https://www.caritas-augsburg.de/hilfeberatung/migrationsundfluechtlingsberatung/beratung-fuer-menschen-mit-migrationshintergrund/beratung-fuer-menschen-mit-migrationshintergrund",https://www.caritas-augsburg.de/,Google
53,670140,6,3627,"Migranten Neusäß","https://www.hs-augsburg.de/Orientierung/Gefluechtete-und-Migranten.html",https://www.hs-augsburg.de/,Google
53,670141,7,3627,"Migranten Neusäß","https://www.staz.de/region/neusaess/lokales/asylbewerber-neusaess-id181895.html",https://www.staz.de/,Google
53,670142,8,3627,"Migranten Neusäß","https://www.bamf.de/SharedDocs/Struktur/Organisationseinheiten/DE/Standorte/augsburg-as-einheit.html?nn=281840",https://www.bamf.de/,Google
53,670143,9,3627,"Migranten Neusäß","https://www.augsburger-allgemeine.de/augsburg-land/Migranten-muessen-immer-wieder-umziehen-id53981186.html",https://www.augsburger-allgemeine.de/,Google
53,670144,10,3627,"Migranten Neusäß","https://tuerantuer.de/integrationsprojekte/projektarchiv/integrationszentrum/",https://tuerantuer.de/,Google
53,670145,11,3627,"Migranten Neusäß","https://www.bbz-augsburg.de/bereiche/sprachen-und-integration/arbeitsmarktintegration/berufsintegrationsklassen-bik-und-berufsintegrationsvorklassen-bikv/",https://www.bbz-augsburg.de/,Google
53,670146,12,3627,"Migranten Neusäß","https://www.bildungsportal-a3.de/infothek/bildung-und-integration-im-landkreis-augsburg/",https://www.bildungsportal-a3.de/,Google
53,670147,13,3627,"Migranten Neusäß","https://www.die-kolping-akademie.de/jugendhilfe/jugendmigrationsdienst-jmd/",https://www.die-kolping-akademie.de/,Google
53,670148,14,3627,"Migranten Neusäß","http://schulamt-augsburg.de/index.php?id=234",http://schulamt-augsburg.de/,Google
53,670149,15,3627,"Migranten Neusäß","https://www.bibaugsburg.de/qualifizierungen-trainings/sprache-beruf-fuer-migranten/",https://www.bibaugsburg.de/,Google
53,670150,16,3627,"Migranten Neusäß","https://www.landkreis-augsburg.de/asyl-auslaenderwesen-integration/amt-fuer-auslaenderwesen-und-integration/asyl/",https://www.landkreis-augsburg.de/,Google
53,670151,17,3627,"Migranten Neusäß","https://www.landkreis-augsburg.de/asyl-auslaenderwesen-integration/amt-fuer-auslaenderwesen-und-integration/",https://www.landkreis-augsburg.de/,Google
53,670152,18,3627,"Migranten Neusäß","http://www.aau-augsburg.de/kausa-servicestelle-region-bayerisch-schwaben/",http://www.aau-augsburg.de/,Google
53,670153,19,3627,"Migranten Neusäß","https://www.uni-augsburg.de/de/verantwortung/gefluechtete/studieren-fur-gefluchtete/",https://www.uni-augsburg.de/,Google
53,670154,20,3627,"Migranten Neusäß","https://bistum-augsburg.de/Hauptabteilung-IV/Fluechtlingshilfe",https://bistum-augsburg.de/,Google
53,670155,21,3627,"Migranten Neusäß","https://www.bfz.de/augsburg",https://www.bfz.de/,Google
53,670156,22,3627,"Migranten Neusäß","https://www.kjf-kinder-jugendhilfe.de/informationen-fuer-fachleute/ambulante-hilfen/jugendmigrationdienste-jmd/",https://www.kjf-kinder-jugendhilfe.de/,Google
53,670157,23,3627,"Migranten Neusäß","https://www.malteser-augsburg.de/dienste-und-leistungen/weitere-dienstleistungen/malteser-medizin-fuer-menschen-ohne-krankenversicherung.html",https://www.malteser-augsburg.de/,Google
53,670158,24,3627,"Migranten Neusäß","https://www.alterlingua.net/",https://www.alterlingua.net/,Google
53,670159,25,3627,"Migranten Neusäß","https://www.stadtteilzentrum-haunstetten.de/angebote-im-stadtteilzentrum-haunstetten/migrationsberatung.html",https://www.stadtteilzentrum-haunstetten.de/,Google
53,670160,26,3627,"Migranten Neusäß","https://grandhotel-cosmopolis.org/de/",https://grandhotel-cosmopolis.org/,Google
53,670161,27,3627,"Migranten Neusäß","https://augsburg.verdi.de/gruppen/migranten",https://augsburg.verdi.de/,Google
53,670162,28,3627,"Migranten Neusäß","https://www.friedensstadt-augsburg.de/de/festival-der-kulturen-weltmusikfestival",https://www.friedensstadt-augsburg.de/,Google
53,670163,29,3627,"Migranten Neusäß","https://www.b4bschwaben.de/b4b-nachrichten/augsburg_artikel,-interview-integreatapp-als-digitalisierte-hilfe-fuer-migranten-_arid,262956.html",https://www.b4bschwaben.de/,Google
53,670164,30,3627,"Migranten Neusäß","https://www.rechtsanwaelte-florian-berschet.de/migrationsrecht/",https://www.rechtsanwaelte-florian-berschet.de/,Google
53,670165,31,3627,"Migranten Neusäß","https://www.die-gfi.de/augsburg/",https://www.die-gfi.de/,Google
53,670166,32,3627,"Migranten Neusäß","https://www.ms-eichenwald-neusaess.de/die-schule/das-schulprofil/",https://www.ms-eichenwald-neusaess.de/,Google
53,670167,33,3627,"Migranten Neusäß","http://www.bs6-augsburg.de/index.php?regid=1&puid=3&pageid=423",http://www.bs6-augsburg.de/,Google
53,670168,34,3627,"Migranten Neusäß","https://daa-augsburg.de/bildungsangebote/deutsch-lernen/integrationskurse",https://daa-augsburg.de/,Google
53,670169,35,3627,"Migranten Neusäß","https://www.fill.de/index.php?option=com_content&view=category&layout=blog&id=36&Itemid=62",https://www.fill.de/,Google
53,670170,36,3627,"Migranten Neusäß","https://www.landkreis-dillingen.de/anerkannte-asylbewerber-erhalten-qualifizierung-nach-dem-neusaesser-konzept",https://www.landkreis-dillingen.de/,Google
53,670171,37,3627,"Migranten Neusäß","https://www.kreis-freising.de/buergerservice/themen/integration-von-migranten.html",https://www.kreis-freising.de/,Google
53,670172,38,3627,"Migranten Neusäß","https://www.jugendmigrationsdienste.de/jmd/augsburgdiakonie",https://www.jugendmigrationsdienste.de/,Google
53,670173,39,3627,"Migranten Neusäß","https://www.ciz-augsburg.de/migration/",https://www.ciz-augsburg.de/,Google
53,670174,40,3627,"Migranten Neusäß","https://www.neusaess.de/de/Leben-in-Neusaess/Soziales/Fluechtlingshilfe",https://www.neusaess.de/,Google
53,670175,41,3627,"Migranten Neusäß","https://www.freiwilligen-zentrum-augsburg.de/unsere-projekte/botschafter-der-vielfalt/",https://www.freiwilligen-zentrum-augsburg.de/,Google
53,670176,42,3627,"Migranten Neusäß","https://mieterqualifizierung.de/",https://mieterqualifizierung.de/,Google
53,670177,43,3627,"Migranten Neusäß","https://www.vdk.de/kv-augsburg/ID52174",https://www.vdk.de/,Google
53,670178,44,3627,"Migranten Neusäß","https://gruene-augsburg.de/themen2/migration-asyl/",https://gruene-augsburg.de/,Google
53,670179,45,3627,"Migranten Neusäß","https://www.kjr-augsburg.de/interkulturelles/",https://www.kjr-augsburg.de/,Google
53,670180,46,3627,"Migranten Neusäß","https://www.freistaat.bayern/dokumente/behoerde/5507607390367",https://www.freistaat.bayern/,Google
53,670181,47,3627,"Migranten Neusäß","http://integrationslotsin.de/",http://integrationslotsin.de/,Google
53,670182,48,3627,"Migranten Neusäß","https://www.hwk-schwaben.de/artikel/unser-team-migration-flucht-und-asyl-71,1218,3165.html",https://www.hwk-schwaben.de/,Google
53,670183,49,3627,"Migranten Neusäß","https://www.caritas.de/adressen/oekumenische-sozialstation-neusaess-diedorf-dietki/86356-neusaess/90343",https://www.caritas.de/,Google
53,670184,50,3627,"Migranten Neusäß","http://www.augsburger-presseclub.de/cms/index.php",http://www.augsburger-presseclub.de/,Google
53,670185,51,3627,"Migranten Neusäß","https://www.finanzamt.bayern.de/Informationen/Steuerinfos/Zielgruppen/Vereine/default.php?f=Augsburg-Stadt&c=n&d=x&t=x",https://www.finanzamt.bayern.de/,Google
53,670186,52,3627,"Migranten Neusäß","https://www.stadtzeitung.de/region/neusaess/blaulicht/begehung-asylbewerberunterkunft-id116242.html",https://www.stadtzeitung.de/,Google
53,670187,53,3627,"Migranten Neusäß","http://www.awo-augsburg.de/familie-kinder-frauen/2015-05-18-12-42-32.html",http://www.awo-augsburg.de/,Google
53,670188,54,3627,"Migranten Neusäß","http://www.culturall.de/adressdb/show_adress.php?id=1106",http://www.culturall.de/,Google
53,670189,55,3627,"Migranten Neusäß","https://de.indeed.com/Fl%C3%BCchtlinge,-Migrationsberatung,-Sozialp%C3%A4dagoge-Jobs-in-Augsburg",https://de.indeed.com/,Google
53,670190,56,3627,"Migranten Neusäß","https://www.us-augsburg.de/zukunftstagung/workshops-und-world-caf%C3%A9/(1)-interkulturelle-kompetenz/",https://www.us-augsburg.de/,Google
53,670191,57,3627,"Migranten Neusäß","https://www.anwalt.de/verzeichnis/rechtsanwaelte.php?stadt=Augsburg&rechtsgebiet=Migrationsrecht&cityid=3164",https://www.anwalt.de/,Google
53,670192,58,3627,"Migranten Neusäß","https://www.lieslotte.de/branchenbuch/28195/asyl-und-migrationsberatung/",https://www.lieslotte.de/,Google
53,670193,59,3627,"Migranten Neusäß","https://www.imis.uni-osnabrueck.de/personen/ehemalige_langjaehrige_mitglieder/herwartz_emden_leonie.html",https://www.imis.uni-osnabrueck.de/,Google
53,670194,60,3627,"Migranten Neusäß","https://abendrealschule-augsburg.de/internationale-klasse/",https://abendrealschule-augsburg.de/,Google
53,670195,61,3627,"Migranten Neusäß","https://www.st-georg-vs.de/",https://www.st-georg-vs.de/,Google
53,670196,62,3627,"Migranten Neusäß","https://www.kvaugsburg-stadt.brk.de/angebote/soziale-arbeit.html",https://www.kvaugsburg-stadt.brk.de/,Google
53,670197,63,3627,"Migranten Neusäß","https://www.zrb-suedbayern.de/",https://www.zrb-suedbayern.de/,Google
53,670198,64,3627,"Migranten Neusäß","https://www.augsburg-evangelisch.de/node/94?page=6&&&keys=&order=title&sort=desc",https://www.augsburg-evangelisch.de/,Google
53,670199,65,3627,"Migranten Neusäß","https://www.arbeitsagentur.de/vor-ort/augsburg/presse/arbeitsmarkt/januar/2021",https://www.arbeitsagentur.de/,Google
53,670200,66,3627,"Migranten Neusäß","https://www.augsburgwiki.de/index.php/AugsburgWiki/Asylsuchende",https://www.augsburgwiki.de/,Google
53,670201,67,3627,"Migranten Neusäß","https://www.wbstraining.de/augsburg-weiterbildung-integrationshelfer-in-fuer-kinder-und-jugendliche-mit-migrationshintergrund-1-2/",https://www.wbstraining.de/,Google
53,670202,68,3627,"Migranten Neusäß","https://www.bezjr.de/migration-und-diversitaet/",https://www.bezjr.de/,Google
53,670203,69,3627,"Migranten Neusäß","https://augsburgerjobs.de/jobs/sozialpaedagogin-sozialpaedagoge-fluechtlings-und-integrationsberatung-und-migrationsberatung-augsburg?jobid=1403580",https://augsburgerjobs.de/,Google
53,670204,70,3627,"Migranten Neusäß","https://www.sjr-a.de/tl_files/sjr-content/downloads/jugendinformation/Termine%20und%20Veranstaltungen/folien_regierung_von_schwaben.pdf",https://www.sjr-a.de/,Google
53,670205,71,3627,"Migranten Neusäß","https://www.br.de/nachrichten/bayern/getoeteter-augsburger-feuerwehrmann-was-bisher-geschah,SDTBeHk",https://www.br.de/,Google
53,670206,72,3627,"Migranten Neusäß","https://www.zib-augsburg.de/zib_Angebote_2019-11.pdf",https://www.zib-augsburg.de/,Google
53,670207,73,3627,"Migranten Neusäß","https://www.galli-riedl.de/migrationsrecht/",https://www.galli-riedl.de/,Google
53,670208,74,3627,"Migranten Neusäß","https://www.altenpflegehilfe-mering.de/",https://www.altenpflegehilfe-mering.de/,Google
53,670209,75,3627,"Migranten Neusäß","https://www.malteser.de/",https://www.malteser.de/,Google
53,670210,76,3627,"Migranten Neusäß","https://www.digatus.de/",https://www.digatus.de/,Google
